Freq,Real,Imag,Phase,Impedance,Gain
30000,12020.18,505.16,0.04,12030.79,0.000000010492
30000,11954.83,505.73,0.04,11965.53,0.000000010492
30000,11816.18,530.02,0.04,11828.06,0.000000010492
30000,11792.21,531.72,0.05,11804.20,0.000000010492
30000,11784.91,526.88,0.04,11796.68,0.000000010492
30000,11777.23,530.54,0.05,11789.17,0.000000010492
30000,11782.09,533.77,0.05,11794.18,0.000000010492
30000,11788.95,526.05,0.04,11800.68,0.000000010492
30000,11794.24,531.30,0.05,11806.20,0.000000010492
30000,11795.06,535.36,0.05,11807.21,0.000000010492
30000,11795.87,534.14,0.05,11807.96,0.000000010492
30000,11799.53,536.57,0.05,11811.72,0.000000010492
30000,11799.10,529.26,0.04,11810.97,0.000000010492
30000,11788.56,529.30,0.04,11800.44,0.000000010492
30000,11799.52,531.29,0.04,11811.47,0.000000010492
30000,11801.15,534.13,0.05,11813.23,0.000000010492
30000,11788.97,531.32,0.05,11800.94,0.000000010492
30000,11776.84,539.04,0.05,11789.17,0.000000010492
30000,11766.72,530.58,0.05,11778.68,0.000000010492
30000,11769.96,530.97,0.05,11781.93,0.000000010492
30000,11788.99,536.59,0.05,11801.19,0.000000010492
30000,11677.79,539.14,0.05,11690.22,0.000000010492
30000,11698.50,544.32,0.05,11711.16,0.000000010492
30000,11675.40,542.73,0.05,11688.01,0.000000010492
30000,11658.33,545.10,0.05,11671.07,0.000000010492
30000,11653.97,538.76,0.05,11666.42,0.000000010492
30000,11650.41,541.54,0.05,11662.99,0.000000010492
30000,11648.04,539.95,0.05,11660.54,0.000000010492
30000,11644.87,539.56,0.05,11657.36,0.000000010492
30000,11642.10,541.14,0.05,11654.67,0.000000010492
30000,11639.73,539.56,0.05,11652.23,0.000000010492
30000,11635.39,543.51,0.05,11648.08,0.000000010492
30000,11636.57,539.17,0.05,11649.06,0.000000010492
30000,11630.26,538.38,0.05,11642.71,0.000000010492
30000,11629.07,537.59,0.05,11641.49,0.000000010492
30000,11638.55,538.77,0.05,11651.01,0.000000010492
30000,11627.50,539.96,0.05,11640.03,0.000000010492
30000,11625.92,542.33,0.05,11638.56,0.000000010492
30000,11625.52,535.23,0.05,11637.84,0.000000010492
30000,11625.53,540.35,0.05,11638.08,0.000000010492
30000,11626.31,539.17,0.05,11638.81,0.000000010492
30000,11631.44,534.04,0.05,11643.69,0.000000010492
30000,11629.47,539.57,0.05,11641.98,0.000000010492
30000,11629.86,536.41,0.05,11642.23,0.000000010492
30000,11628.29,538.78,0.05,11640.76,0.000000010492
30000,11626.71,536.02,0.05,11639.06,0.000000010492
30000,11624.74,536.41,0.05,11637.11,0.000000010492
30000,11628.29,538.78,0.05,11640.76,0.000000010492
30000,11630.65,540.35,0.05,11643.20,0.000000010492
30000,11627.49,534.83,0.05,11639.79,0.000000010492
30000,11625.53,540.35,0.05,11638.08,0.000000010492
30000,11625.92,537.20,0.05,11638.32,0.000000010492
30000,11633.02,536.80,0.05,11645.40,0.000000010492
